id,part_id,units_per_hour,work_table_id,semi_auto_work_table_id,machine_id,persons_1,persons_2,persons_3,active,is_migrated,description,deleted_at,created_at,updated_at
\N,185,112,\N,\N,\N,\N,\N,3,1,0,"STS L-CL-4",\N,"2026-04-09 20:05:00",\N
\N,186,0,\N,\N,\N,\N,\N,\N,1,0,"STS L-CL-5",\N,"2026-04-09 20:05:00",\N
\N,187,0,\N,\N,\N,\N,\N,\N,1,0,"STS L-CL-7",\N,"2026-04-09 20:05:00",\N
\N,188,121,\N,\N,\N,\N,\N,3,1,0,"STS L-CL-8",\N,"2026-04-09 20:05:00",\N
\N,189,0,\N,\N,\N,\N,\N,\N,1,0,"STS L-CL-8-5",\N,"2026-04-09 20:05:00",\N
\N,190,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-CK-04",\N,"2026-04-09 20:05:00",\N
\N,191,0,\N,\N,\N,\N,\N,\N,1,0,"STS L-CL-181-1224-90/9",\N,"2026-04-09 20:05:00",\N
\N,192,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-ML-7-41",\N,"2026-04-09 20:05:00",\N
\N,193,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-ML-7-42",\N,"2026-04-09 20:05:00",\N
\N,194,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-ML-7-43",\N,"2026-04-09 20:05:00",\N
\N,195,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-I-2-04",\N,"2026-04-09 20:05:00",\N
\N,196,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-ML-4-5",\N,"2026-04-09 20:05:00",\N
\N,197,105,\N,\N,\N,\N,\N,3,1,0,"STS H-ML-10-5",\N,"2026-04-09 20:05:00",\N
\N,198,0,\N,\N,\N,\N,\N,\N,1,0,"STS L-CL-4-5",\N,"2026-04-09 20:05:00",\N
\N,199,0,\N,\N,\N,\N,\N,\N,1,0,"STS L-CL-10-5",\N,"2026-04-09 20:05:00",\N
\N,200,0,\N,\N,\N,\N,\N,\N,1,0,"STS L-CL-13-5",\N,"2026-04-09 20:05:00",\N
\N,201,0,\N,\N,\N,\N,\N,\N,1,0,"STS L-CL-14-5",\N,"2026-04-09 20:05:00",\N
\N,202,0,\N,\N,\N,\N,\N,\N,1,0,"STS L-CL-15-5",\N,"2026-04-09 20:05:00",\N
\N,203,0,\N,\N,\N,\N,\N,\N,1,0,"STS L-CL-17-5",\N,"2026-04-09 20:05:00",\N
\N,204,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-CK-03-4",\N,"2026-04-09 20:05:00",\N
\N,205,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-HCL-8",\N,"2026-04-09 20:05:00",\N
\N,206,81,\N,\N,\N,\N,\N,3,1,0,"STS L-CL-6-5-01",\N,"2026-04-09 20:05:00",\N
\N,207,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-MB-106-S",\N,"2026-04-09 20:05:00",\N
\N,208,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-MB-206-S",\N,"2026-04-09 20:05:00",\N
\N,209,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-MB-306-S",\N,"2026-04-09 20:05:00",\N
\N,210,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-CL-181-2226-90/9",\N,"2026-04-09 20:05:00",\N
\N,211,129,\N,\N,\N,\N,\N,3,1,0,"STS H-MB-101T 10"""" LEAD",\N,"2026-04-09 20:05:00",\N
\N,212,0,\N,\N,\N,\N,\N,\N,1,0,"STS L-C-5.5",\N,"2026-04-09 20:05:00",\N
\N,213,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-CL-181-1220-90/9",\N,"2026-04-09 20:05:00",\N
\N,214,324,\N,\N,\N,\N,2,\N,1,0,"STS H-C-11",\N,"2026-04-09 20:05:00",\N
\N,215,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-C-2-01",\N,"2026-04-09 20:05:00",\N
\N,216,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-C-129-05",\N,"2026-04-09 20:05:00",\N
\N,217,329,\N,\N,\N,\N,2,\N,1,0,"STS H-C-22",\N,"2026-04-09 20:05:00",\N
\N,218,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-C-05",\N,"2026-04-09 20:05:00",\N
\N,219,69,\N,\N,\N,\N,\N,3,1,0,"STS H-CB-612T",\N,"2026-04-09 20:05:00",\N
\N,220,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-IL-8951-12",\N,"2026-04-09 20:05:00",\N
\N,221,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-ML-5-94",\N,"2026-04-09 20:05:00",\N
\N,222,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-CL-181-1224-90/9-A",\N,"2026-04-09 20:05:00",\N
\N,223,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-IL-350-C61",\N,"2026-04-09 20:05:00",\N
\N,224,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-C5-7-A",\N,"2026-04-09 20:05:00",\N
\N,225,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-CL-13-03",\N,"2026-04-09 20:05:00",\N
\N,226,0,\N,\N,\N,\N,\N,\N,1,0,"STS L-CB-713T",\N,"2026-04-09 20:05:00",\N
\N,227,0,\N,\N,\N,\N,\N,\N,1,0,"STS L-CB-413T",\N,"2026-04-09 20:05:00",\N
\N,228,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-CL-181-1222-90/9 APART",\N,"2026-04-09 20:05:00",\N
\N,229,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-IB-550-B7B",\N,"2026-04-09 20:05:00",\N
\N,230,112,\N,\N,\N,\N,\N,3,1,0,"STS H-MB-401T",\N,"2026-04-09 20:05:00",\N
\N,231,135,\N,\N,\N,\N,\N,3,1,0,"STS H-ML-7-90-02",\N,"2026-04-09 20:05:00",\N
\N,232,134,\N,\N,\N,\N,\N,3,1,0,"STS H-ML-7-93-02",\N,"2026-04-09 20:05:00",\N
\N,233,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-ML-7-3-02",\N,"2026-04-09 20:05:00",\N
\N,234,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-ML-7-4-02",\N,"2026-04-09 20:05:00",\N
\N,235,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-ML-7-5-02",\N,"2026-04-09 20:05:00",\N
\N,236,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-ML-7-6-02",\N,"2026-04-09 20:05:00",\N
\N,237,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-ML-7-9-02",\N,"2026-04-09 20:05:00",\N
\N,238,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-ML-7-92-02",\N,"2026-04-09 20:05:00",\N
\N,239,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-ML-8-3-02",\N,"2026-04-09 20:05:00",\N
\N,240,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-ML-8-4-02",\N,"2026-04-09 20:05:00",\N
\N,241,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-ML-8-5-02",\N,"2026-04-09 20:05:00",\N
\N,242,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-ML-8-6-02",\N,"2026-04-09 20:05:00",\N
\N,243,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-ML-8-9-02",\N,"2026-04-09 20:05:00",\N
\N,244,101,\N,\N,\N,\N,\N,3,1,0,"STS H-ML-8-90-02",\N,"2026-04-09 20:05:00",\N
\N,245,0,\N,\N,\N,\N,\N,\N,1,0,"STS TH-C-1-85",\N,"2026-04-09 20:05:00",\N
\N,246,151,\N,\N,\N,\N,2,\N,1,0,"STS TH-C-2-85",\N,"2026-04-09 20:05:00",\N
\N,247,96,\N,\N,\N,\N,2,\N,1,0,"STS TH-C-3-85",\N,"2026-04-09 20:05:00",\N
\N,248,0,\N,\N,\N,\N,\N,\N,1,0,"STS TH-C-4-85",\N,"2026-04-09 20:05:00",\N
\N,249,0,\N,\N,\N,\N,\N,\N,1,0,"STS TH-C-5-85",\N,"2026-04-09 20:05:00",\N
\N,250,0,\N,\N,\N,\N,\N,\N,1,0,"STS TH-CL-6-85",\N,"2026-04-09 20:05:00",\N
\N,251,0,\N,\N,\N,\N,\N,\N,1,0,"STS TH-CL-7-85",\N,"2026-04-09 20:05:00",\N
\N,252,0,\N,\N,\N,\N,\N,\N,1,0,"STS TH-CL-8-85",\N,"2026-04-09 20:05:00",\N
\N,253,84,\N,\N,\N,\N,\N,3,1,0,"STS TH-CL-9-85",\N,"2026-04-09 20:05:00",\N
\N,254,0,\N,\N,\N,\N,\N,\N,1,0,"STS TH-CL-10-85",\N,"2026-04-09 20:05:00",\N
\N,255,0,\N,\N,\N,\N,\N,\N,1,0,"STS TH-CB-306N-85",\N,"2026-04-09 20:05:00",\N
\N,256,0,\N,\N,\N,\N,\N,\N,1,0,"STS TH-CB-406N-85",\N,"2026-04-09 20:05:00",\N
\N,257,0,\N,\N,\N,\N,\N,\N,1,0,"STS TH-CB-506N-85",\N,"2026-04-09 20:05:00",\N
\N,258,0,\N,\N,\N,\N,\N,\N,1,0,"STS TH-CB-106N-85",\N,"2026-04-09 20:05:00",\N
\N,259,99,\N,\N,\N,\N,\N,3,1,0,"STS TH-CB-206N-85",\N,"2026-04-09 20:05:00",\N
\N,260,0,\N,\N,\N,\N,\N,\N,1,0,"STS TH-CR-436-41",\N,"2026-04-09 20:05:00",\N
\N,261,0,\N,\N,\N,\N,\N,\N,1,0,"STS TH-CR-436-42",\N,"2026-04-09 20:05:00",\N
\N,262,117,\N,\N,\N,\N,2,\N,1,0,"STS TH-CR-436-43",\N,"2026-04-09 20:05:00",\N
\N,263,0,\N,\N,\N,\N,\N,\N,1,0,"STS TH-CR-436-58",\N,"2026-04-09 20:05:00",\N
\N,264,0,\N,\N,\N,\N,\N,\N,1,0,"STS TH-CR-150-0168A",\N,"2026-04-09 20:05:00",\N
\N,265,0,\N,\N,\N,\N,\N,\N,1,0,"STS TH-CR-150-0169A",\N,"2026-04-09 20:05:00",\N
\N,266,0,\N,\N,\N,\N,\N,\N,1,0,"STS TH-CR-150-0170A",\N,"2026-04-09 20:05:00",\N
\N,267,0,\N,\N,\N,\N,\N,\N,1,0,"STS TH-CR-150-0174A",\N,"2026-04-09 20:05:00",\N
\N,268,0,\N,\N,\N,\N,\N,\N,1,0,"STS TH-CR-150-0175A",\N,"2026-04-09 20:05:00",\N
\N,269,0,\N,\N,\N,\N,\N,\N,1,0,"STS TH-CR-150-0176A",\N,"2026-04-09 20:05:00",\N
\N,270,0,\N,\N,\N,\N,\N,\N,1,0,"STS TH-CR-150-0177A",\N,"2026-04-09 20:05:00",\N
\N,271,0,\N,\N,\N,\N,\N,\N,1,0,"STS TH-CR-150-0179A",\N,"2026-04-09 20:05:00",\N
\N,272,0,\N,\N,\N,\N,\N,\N,1,0,"STS TH-CR-150-0180A",\N,"2026-04-09 20:05:00",\N
\N,273,0,\N,\N,\N,\N,\N,\N,1,0,"STS TH-CR-150-0181A",\N,"2026-04-09 20:05:00",\N
\N,274,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-C-141-0171",\N,"2026-04-09 20:05:00",\N
\N,275,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-C-128-29TP",\N,"2026-04-09 20:05:00",\N
\N,276,0,\N,\N,\N,\N,\N,\N,1,0,"STS TH-CR-436-0125",\N,"2026-04-09 20:05:00",\N
\N,277,0,\N,\N,\N,\N,\N,\N,1,0,"STS TH-CR-436-0126",\N,"2026-04-09 20:05:00",\N
\N,278,0,\N,\N,\N,\N,\N,\N,1,0,"STS TH-CR-436-0127",\N,"2026-04-09 20:05:00",\N
\N,279,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-CL-181-1224-6/9-A",\N,"2026-04-09 20:05:00",\N
\N,280,236,\N,\N,\N,1,\N,\N,1,0,"STS H-CR-436-36 CRIMP",\N,"2026-04-09 20:05:00",\N
\N,280,224,\N,\N,\N,\N,2,\N,1,0,"STS H-CR-436-36 CRIMP",\N,"2026-04-09 20:05:00",\N
\N,281,220,\N,\N,\N,1,\N,\N,1,0,"STS H-CR-436-37 CRIMP",\N,"2026-04-09 20:05:00",\N
\N,281,224,\N,\N,\N,\N,2,\N,1,0,"STS H-CR-436-37 CRIMP",\N,"2026-04-09 20:05:00",\N
\N,282,189,\N,\N,\N,1,\N,\N,1,0,"STS H-CR-436-38 CRIMP",\N,"2026-04-09 20:05:00",\N
\N,282,189,\N,\N,\N,\N,2,\N,1,0,"STS H-CR-436-38 CRIMP",\N,"2026-04-09 20:05:00",\N
\N,283,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-CL-181-2220-90/9-18",\N,"2026-04-09 20:05:00",\N
\N,284,0,\N,\N,\N,\N,\N,\N,1,0,"STS TH-CL-181-1222-90/9",\N,"2026-04-09 20:05:00",\N
\N,285,0,\N,\N,\N,\N,\N,\N,1,0,"STS TH-CL-181-2222-90/9",\N,"2026-04-09 20:05:00",\N
\N,286,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-C-114-C",\N,"2026-04-09 20:05:00",\N
\N,287,118,\N,\N,\N,\N,\N,3,1,0,"STS H-MB-501T",\N,"2026-04-09 20:05:00",\N
\N,288,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-ML-12-90-S2",\N,"2026-04-09 20:05:00",\N
\N,289,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-IL-8951-11",\N,"2026-04-09 20:05:00",\N
\N,290,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-CR-436-41",\N,"2026-04-09 20:05:00",\N
\N,291,0,\N,\N,\N,\N,\N,\N,1,0,"STS C-C-52",\N,"2026-04-09 20:05:00",\N
\N,292,0,\N,\N,\N,\N,\N,\N,1,0,"STS TH-CR-436-44",\N,"2026-04-09 20:05:00",\N
\N,293,0,\N,\N,\N,\N,\N,\N,1,0,"STS TH-CR-436-36 CRIMP",\N,"2026-04-09 20:05:00",\N
\N,294,0,\N,\N,\N,\N,\N,\N,1,0,"STS TH-CR-436-37 CRIMP",\N,"2026-04-09 20:05:00",\N
\N,295,0,\N,\N,\N,\N,\N,\N,1,0,"STS TH-CR-436-38 CRIMP",\N,"2026-04-09 20:05:00",\N
\N,296,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-ML-7-9-2R",\N,"2026-04-09 20:05:00",\N
\N,297,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-HCL-7",\N,"2026-04-09 20:05:00",\N
\N,298,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-HMB-306N",\N,"2026-04-09 20:05:00",\N
\N,299,128,\N,\N,\N,\N,\N,3,1,0,"STS H-HML-6-95",\N,"2026-04-09 20:05:00",\N
\N,300,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-ML-8-0",\N,"2026-04-09 20:05:00",\N
\N,301,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-HML-3",\N,"2026-04-09 20:05:00",\N
\N,302,115,\N,\N,\N,\N,\N,3,1,0,"STS H-HML-9-95",\N,"2026-04-09 20:05:00",\N
\N,303,154,\N,\N,\N,\N,\N,3,1,0,"STS H-HML-7-95",\N,"2026-04-09 20:05:00",\N
\N,304,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-ML-8-S",\N,"2026-04-09 20:05:00",\N
\N,305,0,\N,\N,\N,\N,\N,\N,1,0,"STS TH-CR-436-57",\N,"2026-04-09 20:05:00",\N
\N,306,0,\N,\N,\N,\N,\N,\N,1,0,"STS TH-CR-150-0198",\N,"2026-04-09 20:05:00",\N
\N,307,0,\N,\N,\N,\N,\N,\N,1,0,"STS TH-CR-436-59",\N,"2026-04-09 20:05:00",\N
\N,308,136,\N,\N,\N,\N,\N,3,1,0,"STS H-ML-3-5",\N,"2026-04-09 20:05:00",\N
\N,309,0,\N,\N,\N,\N,\N,\N,1,0,"STS TH-CR-436-0128",\N,"2026-04-09 20:05:00",\N
\N,310,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-HMB-301N",\N,"2026-04-09 20:05:00",\N
\N,311,131,\N,\N,\N,\N,\N,3,1,0,"STS H-HML-8-95",\N,"2026-04-09 20:05:00",\N
\N,312,0,\N,\N,\N,\N,\N,\N,1,0,"STS E-C-1-2",\N,"2026-04-09 20:05:00",\N
\N,313,136,\N,\N,\N,\N,2,\N,1,0,"STS E-C4-1",\N,"2026-04-09 20:05:00",\N
\N,314,184,\N,\N,\N,\N,2,\N,1,0,"STS E-C4-2",\N,"2026-04-09 20:05:00",\N
\N,315,144,\N,\N,\N,\N,2,\N,1,0,"STS E-C4-3",\N,"2026-04-09 20:05:00",\N
\N,316,0,\N,\N,\N,\N,\N,\N,1,0,"STS E-C4-4",\N,"2026-04-09 20:05:00",\N
\N,316,0,\N,\N,\N,\N,\N,\N,1,0,"STS E-C4-4",\N,"2026-04-09 20:05:00",\N
\N,317,144,\N,\N,\N,\N,2,\N,1,0,"STS E-C4-5",\N,"2026-04-09 20:05:00",\N
\N,318,230,\N,\N,\N,\N,2,\N,1,0,"STS E-C-249-8",\N,"2026-04-09 20:05:00",\N
\N,319,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-ML-2-5",\N,"2026-04-09 20:05:00",\N
\N,320,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-IL-250-A51",\N,"2026-04-09 20:05:00",\N
\N,321,0,\N,\N,\N,\N,\N,\N,1,0,"STS VH-CR-436-36 CRIMP",\N,"2026-04-09 20:05:00",\N
\N,322,0,\N,\N,\N,\N,\N,\N,1,0,"STS VH-CR-436-37 CRIMP",\N,"2026-04-09 20:05:00",\N
\N,323,0,\N,\N,\N,\N,\N,\N,1,0,"STS VH-CR-436-38 CRIMP",\N,"2026-04-09 20:05:00",\N
\N,324,200,\N,\N,\N,\N,2,\N,1,0,"STS H-M-1-05",\N,"2026-04-09 20:05:00",\N
\N,325,161,\N,\N,\N,\N,2,\N,1,0,"STS H-M-2-05",\N,"2026-04-09 20:05:00",\N
\N,326,154,\N,\N,\N,\N,2,\N,1,0,"STS H-M-3-05",\N,"2026-04-09 20:05:00",\N
\N,327,171,\N,\N,\N,\N,2,\N,1,0,"STS H-M-4-05",\N,"2026-04-09 20:05:00",\N
\N,328,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-M-5-05",\N,"2026-04-09 20:05:00",\N
\N,329,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-ML-12-9",\N,"2026-04-09 20:05:00",\N
\N,330,81,\N,\N,\N,\N,\N,3,1,0,"STS L-CL-5.5-02",\N,"2026-04-09 20:05:00",\N
\N,331,105,\N,\N,\N,\N,\N,3,1,0,"STS H-ML-5-5",\N,"2026-04-09 20:05:00",\N
\N,332,121,\N,\N,\N,\N,\N,3,1,0,"STS H-BML-124-10",\N,"2026-04-09 20:05:00",\N
\N,333,124,\N,\N,\N,\N,\N,3,1,0,"STS H-BML-324-10",\N,"2026-04-09 20:05:00",\N
\N,334,93,\N,\N,\N,\N,\N,3,1,0,"STS H-BML-B424-10",\N,"2026-04-09 20:05:00",\N
\N,335,112,\N,\N,\N,\N,\N,3,1,0,"STS L-CL-5-02",\N,"2026-04-09 20:05:00",\N
\N,336,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-HML-7-90",\N,"2026-04-09 20:05:00",\N
\N,337,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-HML-8-90",\N,"2026-04-09 20:05:00",\N
\N,338,104,\N,\N,\N,\N,\N,3,1,0,"STS H-HML-10-95",\N,"2026-04-09 20:05:00",\N
\N,339,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-CL-181-3220-90/9-18",\N,"2026-04-09 20:05:00",\N
\N,340,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-ML-5-90",\N,"2026-04-09 20:05:00",\N
\N,341,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-IL-250-A52",\N,"2026-04-09 20:05:00",\N
\N,342,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-IL-250-A56",\N,"2026-04-09 20:05:00",\N
\N,343,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-CL-7-12-5",\N,"2026-04-09 20:05:00",\N
\N,344,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-M-1-03",\N,"2026-04-09 20:05:00",\N
\N,345,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-IL-250-A57",\N,"2026-04-09 20:05:00",\N
\N,346,0,\N,\N,\N,\N,\N,\N,1,0,"STS L-CL-9-5",\N,"2026-04-09 20:05:00",\N
\N,347,110,\N,\N,\N,\N,\N,3,1,0,"STS H-BML-122-10",\N,"2026-04-09 20:05:00",\N
\N,348,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-ML-10-95",\N,"2026-04-09 20:05:00",\N
\N,349,116,\N,\N,\N,\N,\N,3,1,0,"STS H-BML-224-10",\N,"2026-04-09 20:05:00",\N
\N,350,113,\N,\N,\N,\N,\N,3,1,0,"STS H-BML-B324-10",\N,"2026-04-09 20:05:00",\N
\N,351,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-IL-350-A66",\N,"2026-04-09 20:05:00",\N
\N,352,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-HMB-201N",\N,"2026-04-09 20:05:00",\N
\N,353,0,\N,\N,\N,\N,\N,\N,1,0,"STS L-CL-6",\N,"2026-04-09 20:05:00",\N
\N,354,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-HMB-306N-01",\N,"2026-04-09 20:05:00",\N
\N,355,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-HMB-501N",\N,"2026-04-09 20:05:00",\N
\N,356,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-ML-6-5",\N,"2026-04-09 20:05:00",\N
\N,357,135,\N,\N,\N,\N,\N,3,1,0,"STS H-HCB-106N-96",\N,"2026-04-09 20:05:00",\N
\N,358,143,\N,\N,\N,\N,\N,3,1,0,"STS H-HCB-206N-96",\N,"2026-04-09 20:05:00",\N
\N,359,195,\N,\N,\N,\N,2,\N,1,0,"STS H-HCB-306N-96",\N,"2026-04-09 20:05:00",\N
\N,359,131,\N,\N,\N,\N,\N,3,1,0,"STS H-HCB-306N-96",\N,"2026-04-09 20:05:00",\N
\N,360,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-IL-250-A55",\N,"2026-04-09 20:05:00",\N
\N,361,0,\N,\N,\N,\N,\N,\N,1,0,"STS E-CL-249-8B",\N,"2026-04-09 20:05:00",\N
\N,362,125,\N,\N,\N,\N,2,\N,1,0,"STS H-HML-18-90",\N,"2026-04-09 20:05:00",\N
\N,362,130,\N,\N,\N,\N,\N,3,1,0,"STS H-HML-18-90",\N,"2026-04-09 20:05:00",\N
\N,363,245,\N,\N,\N,\N,2,\N,1,0,"STS H-HC-2-96",\N,"2026-04-09 20:05:00",\N
\N,364,133,\N,\N,\N,\N,\N,3,1,0,"STS H-BML-B224-10",\N,"2026-04-09 20:05:00",\N
\N,365,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-HMB-406N-01",\N,"2026-04-09 20:05:00",\N
\N,366,127,\N,\N,\N,\N,\N,3,1,0,"STS H-BML-B124-10",\N,"2026-04-09 20:05:00",\N
\N,367,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-HMB-106N-01",\N,"2026-04-09 20:05:00",\N
\N,368,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-HMB-206N-01",\N,"2026-04-09 20:05:00",\N
\N,369,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-HMB-506N-01",\N,"2026-04-09 20:05:00",\N
\N,370,161,\N,\N,\N,\N,\N,3,1,0,"STS H-HCL-7-96",\N,"2026-04-09 20:05:00",\N
\N,371,135,\N,\N,\N,\N,\N,3,1,0,"STS H-HCL-8-96",\N,"2026-04-09 20:05:00",\N
\N,372,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-IL-350-A67",\N,"2026-04-09 20:05:00",\N
\N,373,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-CL-181-2224-6/9",\N,"2026-04-09 20:05:00",\N
\N,374,119,\N,\N,\N,\N,\N,3,1,0,"STS H-HCB-506N-96",\N,"2026-04-09 20:05:00",\N
\N,375,0,\N,\N,\N,\N,\N,\N,1,0,"STS L-CL-3-02",\N,"2026-04-09 20:05:00",\N
\N,376,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-HCL-6-96",\N,"2026-04-09 20:05:00",\N
\N,377,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-HCB-406N-96",\N,"2026-04-09 20:05:00",\N
\N,378,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-HMB-106N-A",\N,"2026-04-09 20:05:00",\N
\N,379,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-HMB-206N-A",\N,"2026-04-09 20:05:00",\N
\N,380,131,\N,\N,\N,\N,\N,3,1,0,"STS H-MB-306N-A",\N,"2026-04-09 20:05:00",\N
\N,381,115,\N,\N,\N,\N,\N,3,1,0,"STS H-MB-406N-A",\N,"2026-04-09 20:05:00",\N
\N,382,119,\N,\N,\N,\N,\N,\N,1,0,"STS H-HMB-506N-A",\N,"2026-04-09 20:05:00",\N
\N,383,139,\N,\N,\N,\N,\N,\N,1,0,"STS H-HMB-206N-A",\N,"2026-04-09 20:05:00",\N
\N,384,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-HMB-306N-A",\N,"2026-04-09 20:05:00",\N
\N,385,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-HMB-406N-A",\N,"2026-04-09 20:05:00",\N
\N,386,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-HCL-10-96",\N,"2026-04-09 20:05:00",\N
\N,387,119,\N,\N,\N,\N,\N,3,1,0,"STS H-MB-1",\N,"2026-04-09 20:05:00",\N
\N,388,119,\N,\N,\N,\N,\N,3,1,0,"STS H-MB-2",\N,"2026-04-09 20:05:00",\N
\N,389,156,\N,\N,\N,\N,\N,3,1,0,"STS H-MB-3",\N,"2026-04-09 20:05:00",\N
\N,390,122,\N,\N,\N,\N,\N,3,1,0,"STS H-MB-4",\N,"2026-04-09 20:05:00",\N
\N,391,118,\N,\N,\N,\N,\N,3,1,0,"STS H-MB-5",\N,"2026-04-09 20:05:00",\N
\N,392,108,\N,\N,\N,\N,\N,3,1,0,"STS H-MB-6",\N,"2026-04-09 20:05:00",\N
\N,393,108,\N,\N,\N,\N,\N,3,1,0,"STS H-MB-7",\N,"2026-04-09 20:05:00",\N
\N,394,123,\N,\N,\N,\N,\N,3,1,0,"STS H-MB-8",\N,"2026-04-09 20:05:00",\N
\N,395,122,\N,\N,\N,\N,\N,3,1,0,"STS H-MB-9",\N,"2026-04-09 20:05:00",\N
\N,396,132,\N,\N,\N,\N,2,\N,1,0,"STS H-MB-10",\N,"2026-04-09 20:05:00",\N
\N,396,119,\N,\N,\N,\N,\N,3,1,0,"STS H-MB-10",\N,"2026-04-09 20:05:00",\N
\N,397,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-MB-16",\N,"2026-04-09 20:05:00",\N
\N,398,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-MB-17",\N,"2026-04-09 20:05:00",\N
\N,399,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-MB-18",\N,"2026-04-09 20:05:00",\N
\N,400,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-MB-20",\N,"2026-04-09 20:05:00",\N
\N,401,0,\N,\N,\N,\N,\N,\N,1,0,"STS H-HMB-6",\N,"2026-04-09 20:05:00",\N
\N,402,142,\N,\N,\N,\N,\N,3,1,0,"STS H-HMB-7",\N,"2026-04-09 20:05:00",\N
